Day,Month,Year,Venue,City,Country,Tour,Latitude,Longitude
3,Feb,2002,Four Seasons Hotel,New York,United States of America,Superbowl Extravaganza,40.079,-98.816
4,Feb,2002,Hartford Civic Center,Hartford,United States of America,Face To Face,40.079,-98.816
6,Feb,2002,Hartford Civic Center,Hartford,United States of America,Face To Face,40.079,-98.816
8,Feb,2002,Hartford Civic Center,Hartford,United States of America,Face To Face,40.079,-98.816
9,Feb,2002,Hartford Civic Center,Hartford,United States of America,Face To Face,40.079,-98.816
10,Feb,2002,First Union Center,Philadelphia,United States of America,NBA All-star game,40.079,-98.816
13,Feb,2002,First Union Center,Philadelphia,United States of America,Face To Face,40.079,-98.816
14,Feb,2002,First Union Center,Philadelphia,United States of America,Face To Face,40.079,-98.816
15,Feb,2002,First Union Center,Philadelphia,United States of America,Face To Face,40.079,-98.816
17,Feb,2002,First Union Center,Philadelphia,United States of America,Face To Face,40.079,-98.816
19,Feb,2002,First Union Center,Philadelphia,United States of America,Face To Face,40.079,-98.816
22,Feb,2002,First Union Center,Philadelphia,United States of America,Face To Face,40.079,-98.816
24,Feb,2002,First Union Center,Philadelphia,United States of America,Face To Face,40.079,-98.816
3,Mar,2002,National Car Rental Center,Fort Lauderdale,United States of America,Face To Face,40.079,-98.816
5,Mar,2002,National Car Rental Center,Fort Lauderdale,United States of America,Face To Face,40.079,-98.816
7,Mar,2002,National Car Rental Center,Fort Lauderdale,United States of America,Face To Face,40.079,-98.816
9,Mar,2002,Ice Palace,Tampa,United States of America,Face To Face,40.079,-98.816
15,Mar,2002,Madison Square Garden,New York,United States of America,Face To Face,40.079,-98.816
16,Mar,2002,Sony Studios,New York,United States of America,ITV Broadcast,40.079,-98.816
13,Apr,2002,Carnegie Hall,New York,United States of America,Rainforest Foundation Benefit,40.079,-98.816
17,Apr,2002,Adelaide Entertainment Center,Adelaide,Australia,A Journey Through Time,-24.578,133.582
19,Apr,2002,Rod Laver Arena,Melbourne,Australia,A Journey Through Time,-24.578,133.582
20,Apr,2002,Rod Laver Arena,Melbourne,Australia,A Journey Through Time,-24.578,133.582
23,Apr,2002,Brisbane Entertainment Center,Brisbane,Australia,A Journey Through Time,-24.578,133.582
24,Apr,2002,Brisbane Entertainment Center,Brisbane,Australia,A Journey Through Time,-24.578,133.582
25,Apr,2002,Sydney Entertainment Centre,Sydney,Australia,A Journey Through Time,-24.578,133.582
26,Apr,2002,Sydney Entertainment Centre,Sydney,Australia,A Journey Through Time,-24.578,133.582
27,Apr,2002,Sydney Entertainment Centre,Sydney,Australia,A Journey Through Time,-24.578,133.582
28,Apr,2002,Crown Casino,Melbourne,Australia,A Journey Through Time,-24.578,133.582
29,Apr,2002,Sydney Entertainment Centre,Sydney,Australia,A Journey Through Time,-24.578,133.582
30,Apr,2002,Sydney Entertainment Centre,Sydney,Australia,A Journey Through Time,-24.578,133.582
19,May,2002,Vienna City Hall,Vienna,Austria,Life Ball,47.65,14.705
22,May,2002,Football Stadium,Beridorm,Spain,Songs From The West Coast Tour,40.617,-3.388
25,May,2002,Verona Arena,Verona,Italy,Songs From The West Coast Tour,44.371,11.108
26,May,2002,Palazzetto Dello Sport,Pesaro,Italy,Songs From The West Coast Tour,44.371,11.108
28,May,2002,Bercy,Paris,France,Songs From The West Coast Tour,46.656,2.543
29,May,2002,Sportpaleis,Antwerp,Belgium,Songs From The West Coast Tour,50.675,4.459
31,May,2002,Parken Stadium,Copenhagen,Denmark,Songs From The West Coast Tour,56.113,9.096
1,Jun,2002,Spektrum,Oslo,Norway,Songs From The West Coast Tour,61.37,9.303
2,Jun,2002,Spektrum,Oslo,Norway,Songs From The West Coast Tour,61.37,9.303
4,Jun,2002,Hartwall Arena,Helsinki,Finland,Songs From The West Coast Tour,62.716,26.192
5,Jun,2002,Hartwall Arena,Helsinki,Finland,Songs From The West Coast Tour,62.716,26.192
7,Jun,2002,Scandinavium,Gothenburg,Sweden,Songs From The West Coast Tour,66.219,19.0
8,Jun,2002,Stockholm Globe Arena,Stockholm,Sweden,Songs From The West Coast Tour,66.219,19.0
10,Jun,2002,Festhalle,Frankfurt,Germany,Songs From The West Coast Tour,51.382,9.988
11,Jun,2002,Ahoy Arena,Rotterdam,Netherlands,Songs From The West Coast Tour,52.17,5.01
13,Jun,2002,Ostseehalle,Kiel,Germany,Songs From The West Coast Tour,51.382,9.988
14,Jun,2002,Max-Schmeling-Halle,Berlin,Germany,Songs From The West Coast Tour,51.382,9.988
15,Jun,2002,Messehalle,Erfurt,Germany,Songs From The West Coast Tour,51.382,9.988
20,Jun,2002,Rheinhalle,Dusseldorf,Germany,Songs From The West Coast Tour,51.382,9.988
22,Jun,2002,Schleyerhalle,Stuttgart,Germany,Songs From The West Coast Tour,51.382,9.988
23,Jun,2002,Olympiahalle,Munchen,Germany,Songs From The West Coast Tour,51.382,9.988
25,Jun,2002,Schloss Schunn Palace,Vienna,Austria,Songs From The West Coast Tour,47.65,14.705
26,Jun,2002,Sachsen Arena,Riesa,Germany,Songs From The West Coast Tour,51.382,9.988
29,Jun,2002,Hallenstadion,Zurich,Switzerland,Songs From The West Coast Tour,46.779,8.033
30,Jun,2002,Hallenstadion,Zurich,Switzerland,Songs From The West Coast Tour,46.779,8.033
2,Jul,2002,NEC Arena,Birmingham,United Kingdom,Songs From The West Coast Tour,52.289,-1.259
3,Jul,2002,NEC Arena,Birmingham,United Kingdom,Songs From The West Coast Tour,52.289,-1.259
5,Jul,2002,Telewest Arena,Newcastle,United Kingdom,Songs From The West Coast Tour,52.289,-1.259
7,Jul,2002,Fitzgerald Stadium,Killarney,Ireland,Songs From The West Coast Tour,53.214,-7.588
9,Jul,2002,King's Dock,Liverpool,United Kingdom,Songs From The West Coast Tour,52.289,-1.259
11,Jul,2002,Somerset House,London,United Kingdom,Solo Charity Concert,52.289,-1.259
12,Jul,2002,Hyppodrome,Divonnes Les Bains,France,Songs From The West Coast Tour,46.656,2.543
27,Aug,2002,Queen Elizabeth Theatre,Vancouver,Canada,private concert,59.207,-111.194
28,Aug,2002,Skyreach Place,Kelowna,Canada,Solo,59.207,-111.194
30,Aug,2002,Saskatchewan,Saskatoon,Canada,Solo,59.207,-111.194
5,Sep,2002,Richmond Coliseum,Richmond,United States of America,Songs From The West Coast Tour,40.079,-98.816
6,Sep,2002,Roanoke Civic Center,Roanoke,United States of America,Songs From The West Coast Tour,40.079,-98.816
7,Sep,2002,Bi-Lo Center,Greenville,United States of America,Songs From The West Coast Tour,40.079,-98.816
10,Sep,2002,Mississippi Coast Coliseum,Biloxi,United States of America,Songs From The West Coast Tour,40.079,-98.816
12,Sep,2002,Jacksonville Coliseum,Jacksonville,United States of America,Songs From The West Coast Tour,40.079,-98.816
13,Sep,2002,Ice Palace,Tampa,United States of America,Face To Face,40.079,-98.816
17,Sep,2002,Philips Arena,Atlanta,United States of America,Face To Face,40.079,-98.816
20,Sep,2002,Fleet Center,Boston,United States of America,Face To Face,40.079,-98.816
23,Sep,2002,Madison Square Garden,New York,United States of America,Face To Face,40.079,-98.816
25,Sep,2002,Nassau Coliseum,Uniondale,United States of America,Face To Face,40.079,-98.816
27,Sep,2002,Nassau Coliseum,Uniondale,United States of America,Face To Face,40.079,-98.816
28,Sep,2002,MGM Grand,Las Vegas,United States of America,Grand Slam For Children,40.079,-98.816
2,Oct,2002,Continental Airlines Arena,East Rutherford,United States of America,Face To Face,40.079,-98.816
4,Oct,2002,Continental Airlines Arena,East Rutherford,United States of America,Face To Face,40.079,-98.816
8,Oct,2002,Continental Airlines Arena,East Rutherford,United States of America,Face To Face,40.079,-98.816
11,Oct,2002,Nassau Coliseum,Uniondale,United States of America,Face To Face,40.079,-98.816
13,Oct,2002,Nassau Coliseum,Uniondale,United States of America,Face To Face,40.079,-98.816
15,Oct,2002,Beverly Hilton Hotel,Los Angeles,United States of America,Carousel of Hope Ball,40.079,-98.816
31,Oct,2002,Dubai Creek Golf Club,Dubai,United Arab Emirates,Elton John Solo,23.93,53.903
2,Nov,2002,Palace Grounds,Bangalore,India,Elton John Solo,22.741,78.236
26,Nov,2002,Nottingham Arena,Nottingham,United Kingdom,Songs From The West Coast Tour,52.289,-1.259
1,Dec,2002,Royal Opera House,London,United Kingdom,Gala for Royal Academy of Music,52.289,-1.259
3,Dec,2002,M.E.N. Arena,Manchester,United Kingdom,Songs From The West Coast Tour,52.289,-1.259
5,Dec,2002,Odyssey Arena,Belfast,Ireland,Songs From The West Coast Tour,53.214,-7.588
7,Dec,2002,SEC Centre,Glasgow,United Kingdom,Songs From The West Coast Tour,52.289,-1.259
8,Dec,2002,SEC Centre,Glasgow,United Kingdom,Songs From The West Coast Tour,52.289,-1.259
9,Dec,2002,Sheffield Arena,Sheffield,United Kingdom,Songs From The West Coast Tour,52.289,-1.259
11,Dec,2002,Wembley Arena,London,United Kingdom,Songs From The West Coast Tour,52.289,-1.259
12,Dec,2002,Wembley Arena,London,United Kingdom,Songs From The West Coast Tour,52.289,-1.259
13,Dec,2002,Wembley Arena,Wembley,United Kingdom,Songs From The West Coast Tour,52.289,-1.259
15,Dec,2002,NEC,Birmingham,United Kingdom,Songs From The West Coast Tour,52.289,-1.259
16,Dec,2002,Shepherds Bush Empire,London,United Kingdom,EJAF benefit,52.289,-1.259
17,Dec,2002,Shepherds Bush Empire,London,United Kingdom,EJAF benefit,52.289,-1.259
17,Jan,2003,Arrowhead Pond,Anaheim,United States of America,Yamaha/NAMM Benefit,40.079,-98.816
18,Jan,2003,Centennial Garden,Bakersfield,United States of America,none,40.079,-98.816
3,Feb,2003,Le Lido,Paris,France,EJAF Charity Concert,46.656,2.543
5,Feb,2003,Old Vic Theatre,London,United Kingdom,Old Vic Theatre Event,52.289,-1.259
18,Feb,2003,The Tabernacle,Atlanta,United States of America,EJAF Benefit,40.079,-98.816
19,Feb,2003,The Tabernacle,Atlanta,United States of America,EJAF Benefit,40.079,-98.816
21,Feb,2003,Jefferson Civic Center Arena,Birmingham,United States of America,Face To Face,40.079,-98.816
24,Feb,2003,Compaq Center,Houston,United States of America,Face To Face,40.079,-98.816
26,Feb,2003,SBC Center,San Antonio,United States of America,Face To Face,40.079,-98.816
28,Feb,2003,American Airlines Center,Dallas,United States of America,Face To Face,40.079,-98.816
2,Mar,2003,Ford Center,Oklahoma City,United States of America,Face To Face,40.079,-98.816
4,Mar,2003,Conseco Fieldhouse,Indianapolis,United States of America,Face To Face,40.079,-98.816
7,Mar,2003,Mellon Arena,Pittsburgh,United States of America,Face To Face,40.079,-98.816
9,Mar,2003,HSBC Arena,Buffalo,United States of America,Face To Face,40.079,-98.816
12,Mar,2003,Rupp Arena,Lexington,United States of America,Face To Face,40.079,-98.816
14,Mar,2003,Carolina Coliseum,Columbia,United States of America,Face To Face,40.079,-98.816
16,Mar,2003,RBC Center,Raleigh,United States of America,Face To Face,40.079,-98.816
28,Mar,2003,MGM Grand,Las Vegas,United States of America,Face To Face,40.079,-98.816
29,Mar,2003,MGM Grand,Las Vegas,United States of America,Face To Face,40.079,-98.816
1,Apr,2003,Hilton Coliseum,Ames,United States of America,Face To Face,40.079,-98.816
6,Apr,2003,Kohl Center Arena,Madison,United States of America,Face To Face,40.079,-98.816
8,Apr,2003,Bradley Center,Milwaukee,United States of America,Face To Face,40.079,-98.816
12,Apr,2003,Allstate Arena,Rosemont,United States of America,Face To Face,40.079,-98.816
15,Apr,2003,Gund Arena,Cleveland,United States of America,Face To Face,40.079,-98.816
17,Apr,2003,Xcel Energy Center,St. Paul,United States of America,Face To Face,40.079,-98.816
19,Apr,2003,Fargodome,Fargo,United States of America,Face To Face,40.079,-98.816
22,Apr,2003,Nationwide Arena,Columbus,United States of America,Face To Face,40.079,-98.816
24,Apr,2003,Pepsi Arena,Albany,United States of America,Face To Face,40.079,-98.816
26,Apr,2003,Pepsi Arena,Albany,United States of America,Face To Face,40.079,-98.816
30,Apr,2003,Allstate Arena,Rosemont,United States of America,Face To Face,40.079,-98.816
2,May,2003,The Palace Of Auburn Hills,Auburn Hills,United States of America,Face To Face,40.079,-98.816
3,May,2003,The Palace Of Auburn Hills,Auburn Hills,United States of America,Face To Face,40.079,-98.816
5,May,2003,Savvis Center,St. Louis,United States of America,Face To Face,40.079,-98.816
8,May,2003,Allstate Arena,Rosemont,United States of America,Face To Face,40.079,-98.816
22,May,2003,Selland Arena,Fresno,United States of America,2003 Tour,40.079,-98.816
30,May,2003,Resch Center,Green Bay,United States of America,2003 Tour,40.079,-98.816
31,May,2003,Arie Crown Theatre,Chicago,United States of America,ASCO Charity concert,40.079,-98.816
3,Jun,2003,Pensacola Civic Center,Pensacola,United States of America,2003 Tour,40.079,-98.816
4,Jun,2003,Cajundome,Lafayette,United States of America,2003 Tour,40.079,-98.816
6,Jun,2003,Laredo Entertainment Center,Laredo,United States of America,2003 Tour,40.079,-98.816
17,Jun,2003,Hampton Court Palace,Surrey,United Kingdom,Hampton Court Palace Festival,52.289,-1.259
18,Jun,2003,Hampton Court Palace,Surrey,United Kingdom,Hampton Court Palace Festival,52.289,-1.259
20,Jun,2003,Museumsmeile,Bonn,Germany,2003 Tour,51.382,9.988
21,Jun,2003,Stadionul Controceni,Bucharest,Romania,2003 Tour,45.933,25.119
22,Jun,2003,Hero Square,Budapest,Hungary,2003 Tour,47.174,19.618
24,Jun,2003,Kremlin Palace,Moscow,Russia,2003 Tour,64.736,104.062
28,Jun,2003,Park Arena,Sundsvall,Sweden,2003 Tour,66.219,19.0
29,Jun,2003,Torvet City Square,Trondheim,Norway,2003 Tour,61.37,9.303
1,Jul,2003,Koengen,Bergen,Norway,2003 Tour,61.37,9.303
3,Jul,2003,Christinehof Castle,Skane,Sweden,2003 Tour,66.219,19.0
4,Jul,2003,Horsens Open Air,Horsens,Denmark,2003 Tour,56.113,9.096
6,Jul,2003,The Granaries Il-fosos,Valleta,Malta,2003 Tour,35.902,14.414
8,Jul,2003,Plaza de Toros de Las Ventas,Madrid,Spain,2003 Tour,40.617,-3.388
10,Jul,2003,Teatro Antico,Sicily,Italy,2003 Tour,44.371,11.108
12,Jul,2003,Stadion am Bollenfalltor,Darmstadt,Germany,2003 tour,51.382,9.988
13,Jul,2003,Les Arenes,Nimes,France,2003 Tour,46.656,2.543
15,Jul,2003,Piazza Napoleone,Lucca,Italy,2003 Tour,44.371,11.108
16,Jul,2003,Le Cave del Duca di Cavalli,Lecce,Italy,2003 Tour,44.371,11.108
19,Jul,2003,Kingston Communications Stadium,Hull,United Kingdom,2003 Tour,52.289,-1.259
20,Jul,2003,Telewest Arena,Newcastle,United Kingdom,2003 Tour,52.289,-1.259
22,Jul,2003,Powederham Castle,Kenton,United Kingdom,2003 Tour,52.289,-1.259
23,Jul,2003,Stade Sapiac,Montauban,France,2003 Tour,46.656,2.543
31,Aug,2003,Veterans Park,Milwaukee,United States of America,Harley Davidson anniversary,40.079,-98.816
27,Sep,2003,American Airlines Arena,Miami,United States of America,Grand Prix Americas Festival,40.079,-98.816
4,Oct,2003,MGM Grand,Las Vegas,United States of America,Grand Slam for Children,40.079,-98.816
16,Oct,2003,UCLA Royce Hall,Los Angeles,United States of America,Carl Wilson Foundation Benefit,40.079,-98.816
7,Nov,2003,Save Mart Center,Fresno,United States of America,2003 Tour,40.079,-98.816
14,Nov,2003,Scope Auditorium,Norfolk,United States of America,2003 Tour,40.079,-98.816
15,Nov,2003,Boardwalk Hall,Atlantic City,United States of America,2003 Tour,40.079,-98.816
19,Nov,2003,Gwinnett Center,Duluth,United States of America,2003 Tour,40.079,-98.816
21,Nov,2003,Veterans Memorial Arena,Jacksonville,United States of America,2003 Tour,40.079,-98.816
22,Nov,2003,Leon County Civic Center,Tallahassee,United States of America,2003 Tour,40.079,-98.816
29,Nov,2003,Hallenstadion,Zurich,Switzerland,2003 Tour,46.779,8.033
30,Nov,2003,Olympia,Paris,France,2003 Tour,46.656,2.543
2,Dec,2003,Bercy Stadium,Paris,France,2003 Tour,46.656,2.543
3,Dec,2003,Ahoy Arena,Rotterdam,Netherlands,2003 Tour,52.17,5.01
5,Dec,2003,Wembley Arena,London,United Kingdom,2003 Tour,52.289,-1.259
7,Dec,2003,MEN Arena,Manchester,United Kingdom,2003 Tour,52.289,-1.259
8,Dec,2003,NEC,Birmingham,United Kingdom,2003 Tour,52.289,-1.259
10,Dec,2003,SEC Centre,Glasgow,United Kingdom,2003 Tour,52.289,-1.259
12,Dec,2003,d'Coque Arena,Luxemboug City,Luxembourg,2003 Tour,49.671,6.113
13,Dec,2003,Color Line Arena,Hamburg,Germany,2003 Tour,51.382,9.988
15,Dec,2003,Palais Des Festival,Cannes,France,2003 Tour,46.656,2.543
16,Dec,2003,Forum di Assago,Milan,Italy,2003 Tour,44.371,11.108
18,Dec,2003,Palazzo dello Sport,Rome,Italy,2003 Tour,44.371,11.108
19,Dec,2003,La Fenice,Venice,Italy,2003 Tour,44.371,11.108
21,Dec,2003,Palau Sant Jordi,Barcelona,Spain,2003 Tour,40.617,-3.388
13,Feb,2004,Caesars Palace,Las Vegas,United States of America,The Red Piano,40.079,-98.816
14,Feb,2004,Caesars Palace,Las Vegas,United States of America,The Red Piano,40.079,-98.816
15,Feb,2004,Caesars Palace,Las Vegas,United States of America,The Red Piano,40.079,-98.816
17,Feb,2004,Caesars Palace,Las Vegas,United States of America,The Red Piano,40.079,-98.816
18,Feb,2004,Caesars Palace,Las Vegas,United States of America,The Red Piano,40.079,-98.816
20,Feb,2004,Caesars Palace,Las Vegas,United States of America,The Red Piano,40.079,-98.816
21,Feb,2004,Caesars Palace,Las Vegas,United States of America,The Red Piano,40.079,-98.816
22,Feb,2004,Caesars Palace,Las Vegas,United States of America,The Red Piano,40.079,-98.816
8,Mar,2004,Sport Mart Place,Kamloops,Canada,2004 Tour,59.207,-111.194
23,Mar,2004,Caesars Palace,Las Vegas,United States of America,The Red Piano,40.079,-98.816
